Site,Plot,Date,Time,Observer,Transect,Position,OW Bluestem TL,OW Bluestem TR,OW Bluestem BL,OW Bluestem BR,Johnson TL,Johnson TR,Johnson BL,Johnson BR,Present?,Notes
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,27,0,0,0,0,0,1,0,1,Yes,
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,30,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,33,0,0,0,0,1,1,1,1,Yes,
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,36,0,0,0,0,1,1,0,1,Yes,
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,39,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,42,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:19,EAL,CTR,45,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:54,EAL,CTR,48,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,0,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,3,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,6,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,9,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,12,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,15,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,18,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,21,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,24,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,27,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,30,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,33,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,36,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,39,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,42,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,9:58,EAL,QL2,45,0,0,0,0,0,0,0,0,No,
Hagerman,Meadow Pond,6/25/23,10:27,EAL,QL2,48,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,0,1,1,0,1,0,0,0,0,Yes,"sample of what was called ""KR"""
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,3,1,0,0,0,0,0,0,0,Yes,taken for reference
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,6,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,9,0,1,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,12,1,1,0,0,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,15,0,1,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,18,0,0,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,21,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,24,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,27,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,30,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,33,1,1,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,36,1,1,1,0,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,39,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,42,0,0,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,17:23,"MC, EAL, LR",QL1,45,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:48,"MC, EAL, LR",QL1,48,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:51,"MC, EAL, LR",CTR,0,0,0,0,0,0,1,1,1,Yes,
Hagerman,Crow Hill,6/25/23,17:51,"MC, EAL, LR",CTR,3,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:51,"MC, EAL, LR",CTR,6,1,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:51,"MC, EAL, LR",CTR,9,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,17:51,"MC, EAL, LR",CTR,12,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,18:00,"MC, EAL, LR",CTR,15,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,18,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,21,0,0,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,24,0,1,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,27,0,1,0,0,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,30,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,33,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,36,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,39,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,42,1,0,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,18:40,"MC, EAL, LR",CTR,45,1,0,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:00,"MC, EAL, LR",CTR,48,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,0,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,3,0,0,0,0,0,1,1,1,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,6,0,0,0,0,1,1,1,1,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,9,0,0,0,0,1,1,1,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,12,0,0,0,0,0,0,0,0,No,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,15,1,0,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,18,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,21,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,24,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,27,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,30,1,1,1,0,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,33,0,0,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,36,0,1,0,0,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,39,1,1,0,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,42,1,1,1,1,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:12,"MC, EAL, LR",QL2,45,0,1,1,0,0,0,0,0,Yes,
Hagerman,Crow Hill,6/25/23,19:28,"MC, EAL, LR",QL2,48,1,1,1,1,0,0,0,0,Yes,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,9:49,EAL,QL1,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:17,EAL,QL1,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,39,0,0,0,0,1,1,1,1,Yes,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:20,EAL,CTR,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,10:58,EAL,CTR,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,East,6/24/23,11:03,EAL,QL2,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,9:45,EAL,QL1,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:15,EAL,QL1,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:19,EAL,CTR,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,10:45,EAL,CTR,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,Highway,6/23/23,14:03,EAL,QL2,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,0,0,0,0,,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,12:43,EAL,QL1,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:21,EAL,CTR,48,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,0,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,3,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,6,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,9,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,12,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,15,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,18,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,21,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,24,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,27,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,30,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,33,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,36,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,39,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,42,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,45,0,0,0,0,0,0,0,0,No,
CrossTimbers,Middle,6/24/23,13:58,EAL,QL2,48,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,0,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,3,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,6,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,9,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,12,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,15,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,18,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,21,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,24,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,27,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,30,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,33,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,36,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,39,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,42,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,45,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL1,48,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,0,0,1,0,0,0,0,0,0,Yes,KRia Top right CTR
Fawcett,Flush,6/13/23,10:33,HA,CTR,3,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,6,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,9,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,12,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,15,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,18,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,21,0,1,0,0,0,0,0,0,Yes,KR in top right
Fawcett,Flush,6/13/23,10:33,HA,CTR,24,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,27,0,1,0,0,0,0,0,0,Yes,
Fawcett,Flush,6/13/23,10:33,HA,CTR,30,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,33,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,36,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,39,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,42,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,45,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,CTR,48,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,0,0,0,0,0,0,0,0,0,No,
Fawcett,Flush,6/13/23,10:33,HA,QL2,3,0,0,0,0,0,0,0,0,No,
