site,plot,date,observer,transectID,start_time,position,field_plant_sp,inflor_count,true_plant_sp,notes,year,season,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,21,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,24,HETE3,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,24,CEAM2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,24,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,27,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,27,DAMU,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,30,CEAM2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,30,CRMO6,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,33,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,36,CEAM2,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,36,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,39,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,42,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,45,CEAM2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,48,DAMU,18,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,48,CEAM2,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,48,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,48,LITE3,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,EAL,CENTER,8:29,48,CUSCU,71,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,0,BIAM,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,0,HETE,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,3,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,3,BIAM,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,3,ERST,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,6,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,9,BIAM,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,12,BIAM,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,15,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,18,CEAM,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,18,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,21,MOCI,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,21,DAPU5 (Purple Pr. Clover),1,,iNAT'ED BY EAL,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,24,CEAM,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,24,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,24,DAMU,14,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,27,CEAM,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,27,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,27,NELU2,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,27,BIAM,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,27,CRMO6,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,NELU2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,CEAM ,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,BIAM,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,STNAN,47,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,ERST,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,30,CRMO6,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,33,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,36,CRMO6,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,36,NELU2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,39,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,39,DAMU,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,39,CRMO6,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,42,DAMU,69,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,42,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,42,LITE3,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,45,DAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,45,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,45,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Meadow Pond,6/25/2023,LR/EAL,QL2,8:29,48,DAMU,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,0,TECA3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,0,CUSCU,35,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,0,PHNO3,7,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,0,ERST,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,3,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,3,TECA3,8,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,6,TECA3,18,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,6,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,9,LITE3,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,9,PHNO3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,12,CUSCU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,12,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,12,LITE3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,15,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,18,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,21,DACO2,2,,iNAT'ED BY EAL,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,21,CUSCU,60,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,21,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,24,DEIL,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,27,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,27,DACO2,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,27,DAMU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,30,DACO2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,30,DEIL,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,33,LITE3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,33,CUSCU,13,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,33,DEIL,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,36,CUSCU,35,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,39,CUSCU,22,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,39,DACO2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,39,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,42,ERST,10,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,42,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,42,DACO2,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,42,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,42,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,45,DACO2,11,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,45,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,48,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL1,11:32,48,DACO2,12,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,0,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,3,TECA3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,6,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,6,TECA3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,6,CUSCU,71,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,6,MEOF,18,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,9,CUSCU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,9,DRAM,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,9,MOCI,13,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,12,CUSCU,8,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,12,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,12,DRAM,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,15,MOCI,8,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,15,DEIL,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,18,DRAM,127,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,18,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,18,DEIL,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,21,CUSCU,156,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,21,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,21,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,24,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,24,PYPA4,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,24,CUSCU,31,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,24,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,27,CUSCU,7,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,27,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,30,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,30,DRAM,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,30,CUSCU,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,33,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,33,CUSCU,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,33,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,36,MOCI,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,39,DRAM,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,42,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,42,CUSCU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,45,CUSCU,37,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,45,ROCO3,15,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,45,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,45,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,48,HOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,48,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,48,CUSCU,41,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,48,ERST,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,CENTER,11:30,48,DEIL,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,0,SACA3,57,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,0,GAPU,8,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,0,CETE,25,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,3,CETE,12,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,3,SACA3,39,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,3,HOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,3,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,6,SACA3,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,6,GAPU,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,6,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,6,NELU2,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,9,SACA3,11,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,9,NELU2,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,9,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,12,NELU2,7,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,12,SACA3,16,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,15,SACA3,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,15,NELU2,18,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,15,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,18,SACA3,16,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,18,NELU2,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,18,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,21,SACA3,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,24,PHNO2,104,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,24,NELU2,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,24,SACA2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,24,CRCA6,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,27,SACA2,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,27,OXDI2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,30,SACA3,24,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,30,GAPU,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,33,MOCI,8,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,33,NELU2,7,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,33,SACA3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,36,GAPU,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,36,SACA3,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,36,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,39,SACA3,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,39,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,39,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,42,RACO3,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,42,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR/EAL,QL2,13:37,42,SACA3,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,45,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,45,SACA3,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,45,GAPU,5,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,48,SACA3,11,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,48,CEAM2,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,48,GAPU,7,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Bennett Hill,6/25/2023,LR,QL2,13:37,48,MOCI,4,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,0,CUSCU,3,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,3,CUSCU,12,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,3,DACO2,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,6,DACO2,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,6,CUSCU,1,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,9,CUSCU,11,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,12,CUSCU,6,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,12,DACO2,2,,,2023,summer,,,,,,,,,,,,,,,
Hagerman,Crow Hill,6/25/2023,"LR, EAL",QL1,17:23,15,HETE3,5,,,2023,summer,,,,,,,,,,,,,,,
