"","SWG_ID","site.plot","year","Method","Order","Family","Genus","Species","M.F","full_plant_sp","plot","taxon","insect.type","Genus_species","USDA_name","USDA_code"
"15395","SWG22_2029","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15396","SWG22_2030","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15397","SWG22_2031","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15398","SWG22_2032","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15399","SWG22_2033","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15400","SWG22_2034","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15401","SWG22_2035","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15402","SWG22_2036","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15403","SWG22_2037","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15404","SWG22_2038","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15405","SWG22_2039","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15406","SWG22_2040","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15407","SWG22_2041","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15408","SWG22_2042","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15409","SWG22_2043","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15410","SWG22_2044","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15411","SWG22_2045","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15412","SWG22_2046","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15413","SWG22_2047","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15414","SWG22_2048","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15415","SWG22_2049","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15416","SWG22_2050","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15417","SWG22_2051","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15418","SWG22_2052","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15419","SWG22_2053","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15420","SWG22_2054","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15421","SWG22_2055","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15422","SWG22_2056","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15423","SWG22_2057","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15424","SWG22_2058","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15425","SWG22_2059","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15426","SWG22_2060","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15427","SWG22_2061","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15428","SWG22_2062","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15429","SWG22_2063","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15430","SWG22_2064","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15431","SWG22_2065","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15432","SWG22_2066","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15433","SWG22_2067","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15434","SWG22_2068","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15435","SWG22_2069","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15436","SWG22_2070","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15437","SWG22_2071","Hagerman Bennett Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Bennett Hill","Diptrera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15438","SWG22_2016","Hagerman Bennett Hill","2022","Pan Trap","Hymenoptera","Sphecidae",NA,NA,NA,NA,"Bennett Hill","Hymenoptera_Sphecidae__","wasp",NA,"new croton Oka Highway fall 17","OkaCroton"
"15439","SWG22_0396","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Apis","mellifera","NA","Lythrum alatum var. lanceolatum","Crow Hill","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Lythrum alatum var. lanceolatum","LYALL"
"15440","SWG22_1862","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Apidae","Apis","mellifera","NA",NA,"Crow Hill","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","new croton Oka Highway fall 17","OkaCroton"
"15441","SWG22_0404","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","fraternus",NA,"Teucrium canadense","Crow Hill","Hymenoptera_Apidae_Bombus_fraternus","bee","Bombus_fraternus","Teucrium canadense","TECA3"
"15442","SWG22_0382","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Dalea purpurea","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Dalea purpurea","DAPU5"
"15443","SWG22_0383","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Dalea purpurea","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Dalea purpurea","DAPU5"
"15444","SWG22_0384","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Dalea purpurea","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Dalea purpurea","DAPU5"
"15445","SWG22_0385","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Dalea purpurea","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Dalea purpurea","DAPU5"
"15446","SWG22_0386","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Centaurea americana","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Centaurea americana","CEAM2"
"15447","SWG22_0387","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Dalea purpurea","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Dalea purpurea","DAPU5"
"15448","SWG22_0388","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Dalea purpurea","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Dalea purpurea","DAPU5"
"15449","SWG22_0403","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Bombus","pensylvanicus",NA,"Teucrium canadense","Crow Hill","Hymenoptera_Apidae_Bombus_pensylvanicus","bee","Bombus_pensylvanicus","Teucrium canadense","TECA3"
"15450","SWG22_0393","Hagerman Crow Hill","2022","netting","Hymenoptera","Apidae","Diadasia","enavata","M","Centaurea americana","Crow Hill","Hymenoptera_Apidae_Diadasia_enevata","bee","Diadasia_enavata","Centaurea americana","CEAM2"
"15451","SWG22_1861","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Apidae","Melissodes","tepaneca","F",NA,"Crow Hill","Hymenoptera_Apidae_Melissodes_tepaneca","bee","Melissodes_tepaneca","new croton Oka Highway fall 17","OkaCroton"
"15452","SWG22_0410","Hagerman Crow Hill","2022","netting","Diptera","Bombyliidae","Geron",NA,NA,"Gaillardia pulchella","Crow Hill","Diptera_Bombyliidae_Geron_","fly","Geron","Gaillardia pulchella","GAPU"
"15453","SWG22_0411","Hagerman Crow Hill","2022","netting","Diptera","Bombyliidae",NA,NA,NA,"Centaurium texense","Crow Hill","Diptera_Bombyliidae__","fly",NA,"Centaurium texense","CETE2"
"15454","SWG22_0399","Hagerman Crow Hill","2022","netting","Coleoptera","Buprestidae",NA,NA,NA,"Gaillardia pulchella","Crow Hill","Coleoptera_Buprestidae__","beetle",NA,"Gaillardia pulchella","GAPU"
"15455","SWG22_0400","Hagerman Crow Hill","2022","netting","Coleoptera","Buprestidae",NA,NA,NA,"Gaillardia pulchella","Crow Hill","Coleoptera_Buprestidae__","beetle",NA,"Gaillardia pulchella","GAPU"
"15456","SWG22_0401","Hagerman Crow Hill","2022","netting","Coleoptera","Buprestidae",NA,NA,NA,"Gaillardia pulchella","Crow Hill","Coleoptera_Buprestidae__","beetle",NA,"Gaillardia pulchella","GAPU"
"15457","SWG22_0412","Hagerman Crow Hill","2022","netting","Coleoptera","Buprestidae",NA,NA,NA,"Gaillardia pulchella","Crow Hill","Coleoptera_Buprestidae__","beetle",NA,"Gaillardia pulchella","GAPU"
"15458","SWG22_0413","Hagerman Crow Hill","2022","netting","Coleoptera","Buprestidae",NA,NA,NA,"Gaillardia pulchella","Crow Hill","Coleoptera_Buprestidae__","beetle",NA,"Gaillardia pulchella","GAPU"
"15459","SWG22_0414","Hagerman Crow Hill","2022","netting","Coleoptera","Buprestidae",NA,NA,NA,"Gaillardia pulchella","Crow Hill","Coleoptera_Buprestidae__","beetle",NA,"Gaillardia pulchella","GAPU"
"15460","SWG22_0409","Hagerman Crow Hill","2022","netting","Hymenoptera","Crabronidae",NA,NA,NA,"Cuscuta spp.","Crow Hill","Hymenoptera_Crabronidae__","wasp",NA,"Cuscuta spp.","CUSCU"
"15461","SWG22_1926","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15462","SWG22_1927","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15463","SWG22_1928","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15464","SWG22_1929","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15465","SWG22_1930","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15466","SWG22_1931","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15467","SWG22_1932","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15468","SWG22_1933","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15469","SWG22_1934","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15470","SWG22_1935","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15471","SWG22_1936","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15472","SWG22_1937","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15473","SWG22_1938","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15474","SWG22_1939","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15475","SWG22_1940","Hagerman Crow Hill","2022","Pan Trap","Diptera","Dolichopodidae",NA,NA,NA,NA,"Crow Hill","Diptera_Dolichopodidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15476","SWG22_1941","Hagerman Crow Hill","2022","Pan Trap","Diptera","Drosophilidae",NA,NA,NA,NA,"Crow Hill","Diptera_Drosophilidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15477","SWG22_1942","Hagerman Crow Hill","2022","Pan Trap","Diptera","Drosophilidae",NA,NA,NA,NA,"Crow Hill","Diptera_Drosophilidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15478","SWG22_1943","Hagerman Crow Hill","2022","Pan Trap","Diptera","Drosophilidae",NA,NA,NA,NA,"Crow Hill","Diptera_Drosophilidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15479","SWG22_1944","Hagerman Crow Hill","2022","Pan Trap","Diptera","Drosophilidae",NA,NA,NA,NA,"Crow Hill","Diptera_Drosophilidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15480","SWG22_1863","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Halictidae","Agapostemon","angelicus/texanus","F",NA,"Crow Hill","Hymenoptera_Halictidae_Agapostemon_angelicus/texanus","bee","Agapostemon_angelicus/texanus","new croton Oka Highway fall 17","OkaCroton"
"15481","SWG22_0389","Hagerman Crow Hill","2022","netting","Hymenoptera","Halictidae","Agapostemon","texanus","F","Centaurea americana","Crow Hill","Hymenoptera_Halictidae_Agapostemon_texanus","bee","Agapostemon_texanus","Centaurea americana","CEAM2"
"15482","SWG22_0390","Hagerman Crow Hill","2022","netting","Hymenoptera","Halictidae","Agapostemon","texanus","F","Dalea purpurea","Crow Hill","Hymenoptera_Halictidae_Agapostemon_texanus","bee","Agapostemon_texanus","Dalea purpurea","DAPU5"
"15483","SWG22_1864","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Halictidae","Augochloropsis","metallica","F",NA,"Crow Hill","Hymenoptera_Halictidae_Augochloropsis_metallica","bee","Augochloropsis_metallica","new croton Oka Highway fall 17","OkaCroton"
"15484","SWG22_0394","Hagerman Crow Hill","2022","netting","Hymenoptera","Halictidae","Halictus","ligatus","F","Centaurea americana","Crow Hill","Hymenoptera_Halictidae_Halictus_ligatus","bee","Halictus_ligatus","Centaurea americana","CEAM2"
"15485","SWG22_0395","Hagerman Crow Hill","2022","netting","Hymenoptera","Halictidae","Halictus","ligatus","F","Centaurea americana","Crow Hill","Hymenoptera_Halictidae_Halictus_ligatus","bee","Halictus_ligatus","Centaurea americana","CEAM2"
"15486","SWG22_0408","Hagerman Crow Hill","2022","netting","Hymenoptera","Halictidae","Lasioglossum","disparile","M","Lotus corniculatus","Crow Hill","Hymenoptera_Halictidae_Lasioglossum (Dialictus)_disparile","bee","Lasioglossum_disparile","Lotus corniculatus","LOCO6"
"15487","SWG22_1867","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","disparile","M",NA,"Crow Hill","Hymenoptera_Halictidae_Lasioglossum (Dialictus)_disparile","bee","Lasioglossum_disparile","new croton Oka Highway fall 17","OkaCroton"
"15488","SWG22_1865","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","tegulare","F",NA,"Crow Hill","Hymenoptera_Halictidae_Lasioglossum (Dialictus)_tegulare","bee","Lasioglossum_tegulare","new croton Oka Highway fall 17","OkaCroton"
"15489","SWG22_1866","Hagerman Crow Hill","2022","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","tegulare","F",NA,"Crow Hill","Hymenoptera_Halictidae_Lasioglossum (Dialictus)_tegulare","bee","Lasioglossum_tegulare","new croton Oka Highway fall 17","OkaCroton"
"15490","SWG22_0402","Hagerman Crow Hill","2022","netting","Lepidoptera","Hesperiidae",NA,NA,NA,"Centaurea americana","Crow Hill","Lepidoptera_Hesperiidae__","lep",NA,"Centaurea americana","CEAM2"
"15491","SWG22_0415","Hagerman Crow Hill","2022","netting","Lepidoptera","Lycaenidae",NA,NA,NA,"Lotus corniculatus","Crow Hill","Lepidoptera_Lycaenidae__","lep",NA,"Lotus corniculatus","LOCO6"
"15492","SWG22_0416","Hagerman Crow Hill","2022","netting","Lepidoptera","Lycaenidae",NA,NA,NA,"Lotus corniculatus","Crow Hill","Lepidoptera_Lycaenidae__","lep",NA,"Lotus corniculatus","LOCO6"
"15493","SWG22_0391","Hagerman Crow Hill","2022","netting","Hymenoptera","Megachilidae","Megachile","brevis","F","Lythrum alatum var. lanceolatum","Crow Hill","Hymenoptera_Megachilidae_Megachile_brevis","bee","Megachile_brevis","Lythrum alatum var. lanceolatum","LYALL"
"15494","SWG22_0405","Hagerman Crow Hill","2022","netting","Hymenoptera","Megachilidae","Megachile","brevis","M","Monarda citriodora","Crow Hill","Hymenoptera_Megachilidae_Megachile_brevis","bee","Megachile_brevis","Monarda citriodora","MOCI"
"15495","SWG22_0406","Hagerman Crow Hill","2022","netting","Hymenoptera","Megachilidae","Megachile","brevis","F","Lotus corniculatus","Crow Hill","Hymenoptera_Megachilidae_Megachile_brevis","bee","Megachile_brevis","Lotus corniculatus","LOCO6"
"15496","SWG22_0407","Hagerman Crow Hill","2022","netting","Hymenoptera","Megachilidae","Megachile","comata","M","Monarda citriodora","Crow Hill","Hymenoptera_Megachilidae_Megachile_comata","bee","Megachile_comata","Monarda citriodora","MOCI"
"15497","SWG22_0392","Hagerman Crow Hill","2022","netting","Hymenoptera","Megachilidae","Megachile","sp.","F","Lythrum alatum var. lanceolatum","Crow Hill","Hymenoptera_Megachilidae_Megachile_sp.","bee","Megachile_sp.","Lythrum alatum var. lanceolatum","LYALL"
"15498","SWG22_0398","Hagerman Crow Hill","2022","netting","Coleoptera","Mordellidae",NA,NA,NA,"Dalea candida","Crow Hill","Coleoptera_Mordellidae__","beetle",NA,"Dalea candida","DACA7"
"15499","SWG22_1945","Hagerman Crow Hill","2022","Pan Trap","Diptera","Phoridae",NA,NA,NA,NA,"Crow Hill","Diptera_Phoridae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15500","SWG22_1946","Hagerman Crow Hill","2022","Pan Trap","Diptera","Phoridae",NA,NA,NA,NA,"Crow Hill","Diptera_Phoridae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15501","SWG22_1947","Hagerman Crow Hill","2022","Pan Trap","Diptera","Phoridae",NA,NA,NA,NA,"Crow Hill","Diptera_Phoridae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15502","SWG22_1948","Hagerman Crow Hill","2022","Pan Trap","Diptera","Phoridae",NA,NA,NA,NA,"Crow Hill","Diptera_Phoridae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15503","SWG22_1949","Hagerman Crow Hill","2022","Pan Trap","Diptera","Phoridae",NA,NA,NA,NA,"Crow Hill","Diptera_Phoridae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15504","SWG22_1950","Hagerman Crow Hill","2022","Pan Trap","Diptera","Phoridae",NA,NA,NA,NA,"Crow Hill","Diptera_Phoridae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15505","SWG22_1951","Hagerman Crow Hill","2022","Pan Trap","Diptera","Pipunculidae",NA,NA,NA,NA,"Crow Hill","Diptera_Pipunculidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15506","SWG22_1868","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15507","SWG22_1869","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15508","SWG22_1870","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15509","SWG22_1871","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15510","SWG22_1872","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15511","SWG22_1873","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
"15512","SWG22_1874","Hagerman Crow Hill","2022","Pan Trap","Diptera","Sarcophagidae",NA,NA,NA,NA,"Crow Hill","Diptera_Sarcophagidae__","fly",NA,"new croton Oka Highway fall 17","OkaCroton"
