site,date,plotname,observer,start_time,transectID,position,herb,wood,canopy,litter,bare,rocky,notes,year,season,site.plot,year_cat,fieldseason
Hagerman,6/24/20,Meadow Pond,E. Lichtenberg,NA,QL2,36,8,0,NA,8,0,0,NA,2020,summer,Hagerman Meadow Pond,D,summer2020
Hagerman,6/24/20,Meadow Pond,E. Lichtenberg,NA,QL2,39,8.5,0,NA,7,0.5,0,NA,2020,summer,Hagerman Meadow Pond,D,summer2020
Hagerman,6/24/20,Meadow Pond,E. Lichtenberg,NA,QL2,42,9,0,NA,6.5,0.5,0,NA,2020,summer,Hagerman Meadow Pond,D,summer2020
Hagerman,6/24/20,Meadow Pond,E. Lichtenberg,NA,QL2,45,9,0,NA,4,3,0,"raw data herb = 12, corrected to equal 16",2020,summer,Hagerman Meadow Pond,D,summer2020
Hagerman,6/24/20,Meadow Pond,E. Lichtenberg,NA,QL2,48,8,0,NA,8,0,0,NA,2020,summer,Hagerman Meadow Pond,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,0,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,3,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,6,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,9,13,0,NA,3,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,12,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,15,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,18,9.5,0,NA,6.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,21,12,0,NA,4,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,24,9.5,0,NA,6.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,27,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,30,10.5,0,NA,5.5,0,0,"raw data herb = 9.5, corrected to equal 16",2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,33,11,0,NA,5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,36,12,0,NA,2,2,0,bare: ant mound,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,39,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,42,15,0,NA,1,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,45,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,18:27,QL2,48,13,0,NA,3,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,0,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,3,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,6,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,9,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,12,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,15,9.5,0,NA,6,0.5,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,18,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,21,14,0,NA,2,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,24,15,0,NA,1,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,27,13,0,NA,3,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,30,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,33,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,36,15,0,NA,1,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,39,10,0,NA,6,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,42,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,45,9.5,0,NA,6.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Westlake,E. Lichtenberg,NA,CENTER,48,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,0,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,3,16,0,NA,0,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,6,14,0,NA,2,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,9,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,12,6.5,0,NA,9.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,15,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,18,13,0,NA,3,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,21,6,0,NA,10,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,24,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,27,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,30,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,33,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,36,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,39,10,0,NA,6,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,42,9,0,NA,7,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,45,4,0,NA,12,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/22/20,Westlake,E. Lichtenberg,10:43,QL1,48,11,0,NA,5,0,0,NA,2020,summer,Lewisville Westlake,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,9:40,QL1,0,9,0,NA,7,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,9:40,QL1,3,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,9:40,QL1,6,10,0,NA,5.5,0.5,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,9:40,QL1,9,10,0,NA,6,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,9:40,QL1,12,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,2:53,QL1,15,6,0,NA,10,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,2:53,QL1,18,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,21,11,0,NA,5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,24,8,0,NA,8,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,27,14,0,NA,2,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,30,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,33,13,0,NA,3,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,36,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,39,11,0,NA,5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,42,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,45,13,0,NA,3,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:07,QL1,48,9,0,NA,7,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,0,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,3,9.5,0,NA,6.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,6,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,9,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,12,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,15,13,0,NA,3,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,18,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,21,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,24,14,0,NA,2,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,27,13,0,NA,3,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,30,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,33,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,36,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,39,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,42,12,0,NA,4,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,45,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,4:40,CENTER,48,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,0,11,0,NA,5,0,0,"junipers. Raw data herb = 10, corrected to equal 16",2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,3,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,6,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,9,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,12,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,15,15.5,0,NA,0.5,0,0,"raw data herb = 14.5, corrected to equal 16",2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,18,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,21,15,0,NA,1,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,24,15.5,0,NA,0.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,27,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,30,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,33,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,36,16,0,NA,0,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,39,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,42,7.5,0,NA,8.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,45,14,0,NA,2,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/21/20,Airfield,E. Lichtenberg,NA,QL2,48,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Airfield,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,0,11,0,NA,5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,3,8.5,0,NA,7.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,6,15,0,NA,1,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,9,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,12,4.5,0,NA,11.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,15,4,0,NA,12,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,18,7,0,NA,9,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,21,15,0,NA,1,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,24,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,27,9,0,NA,7,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,30,12,0,NA,4,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,33,6,0,NA,10,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,36,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,39,11,0,NA,5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,42,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,45,8.5,0,NA,7.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",11:15,QL1,48,13,0,NA,3,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,0,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,3,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,6,13,0,NA,3,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,9,9,0,NA,7,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,12,13,0,NA,3,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,15,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,18,13,0,NA,3,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,21,8.5,0,NA,7.5,0,0,"raw data herb = 9.5, corrected to equal 16",2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,24,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,27,7,0,NA,9,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,30,10,0,NA,6,0,0,"raw data herb = 10, corrected to equal 16",2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,33,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,36,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,39,6.5,0,NA,9.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,42,13.5,0,NA,2.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,45,13,0,NA,3,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg",12:52,CENTER,48,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,0,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,3,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,6,13,0,NA,2,1,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,9,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,12,14,0,NA,2,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,15,14,0,NA,2,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,18,15,0,NA,1,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,21,14.5,0,NA,1.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,24,11.5,0,NA,4.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,27,12.5,0,NA,2,1.5,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,30,12.5,0,NA,3.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,33,6.5,0,NA,9.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,36,9.5,0,NA,6.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,39,10.5,0,NA,5.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,42,2.5,0,NA,13.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,45,1.5,0,NA,14.5,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Lewisville,6/22/20,Oakland,"B. Durrington, E. Lichtenberg", ,QL2,48,13,0,NA,3,0,0,NA,2020,summer,Lewisville Oakland,D,summer2020
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,0,14,0,0,2,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,3,14,0,0,2,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,6,14,0,0,1,1,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,9,13,0,0,3,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,12,12,0,0,4,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,15,9,0,0,7,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,18,8,0,0,8,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,21,8,0,0,8,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,24,9,0,0,7,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,27,10,0,0,6,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,30,7,0,0,9,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
Stillhouse,6/9/21,WMA5,"B. Durrington, S. Wilhelm",14:24,QL1,33,11,0,0,5,0,0,NA,2021,summer,Stillhouse WMA5,E,summer2021
