Year,Site,Plot,Date,Time,Observer,Transect,Quad.,Bothriochloa_TR,Bothriochloa_TL,Bothriochloa_BR,Bothriochloa_BL,Total_Bothriochloa,Prop_Bothriochloa,Sorghastrum_TR,Sorghastrum_TL,Sorghastrum_BR,Sorghastrum_BL,Total_Sorghastrum,Prop_Sorghatrum,Present,Notes
2022,Wagley,Watertrap,6/18/22,14:31,EAL,CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Wagley,Watertrap,6/18/22,14:31,EAL,QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,3,0,0,1,0,1,0.25,0,0,0,0,0,0,Yes,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,15,0,1,0,0,1,0.25,0,0,0,0,0,0,Yes,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,18,1,0,0,1,2,0.5,0,0,0,0,0,0,Yes,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,12,0,1,0,0,1,0.25,0,0,0,0,0,0,Yes,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,18,0,1,0,1,2,0.5,0,0,0,0,0,0,Yes,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,0,1,0,1,0,2,0.5,0,0,0,0,0,0,Yes,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Brushy,6/21/22,9:10,"JDP,EAL",QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,9,0,0,0,0,0,0,1,1,0,0,2,0.5,Yes,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,18,0,1,0,0,1,0.25,0,0,0,0,0,0,Yes,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Middle,6/21/22,8:05,"JDP,EAL",QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Gate,6/20/22,13:58,EAL,QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,24,1,0,1,0,2,0.5,0,0,0,0,0,0,Yes,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL1,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,0,0,0,0,1,1,0.25,0,0,0,0,0,0,Yes,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,12,0,0,0,1,1,0.25,0,0,0,0,0,0,Yes,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,15,0,1,0,1,2,0.5,0,0,0,0,0,0,Yes,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,CTR,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,0,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,3,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,6,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,9,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,12,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,15,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,18,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,21,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,24,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,27,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,30,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,33,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,36,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,39,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,42,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,45,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Clay,Deer,6/20/22,9:31,EAL,QL2,48,0,0,0,0,0,0,0,0,0,0,0,0,No,
2022,Hagerman,Crow Hill,6/28/22,13:15,EAL,QL1,0,0,1,0,1,2,0.5,0,0,0,0,0,0,Yes,
2022,Hagerman,Crow Hill,6/28/22,13:15,EAL,QL1,3,0,1,1,0,2,0.5,0,0,0,0,0,0,Yes,
2022,Hagerman,Crow Hill,6/28/22,13:15,EAL,QL1,6,1,1,0,0,2,0.5,0,0,0,0,0,0,Yes,
2022,Hagerman,Crow Hill,6/28/22,13:15,EAL,QL1,9,1,0,1,0,2,0.5,0,0,0,0,0,0,Yes,
