year,season,site,plot,siteplot,date,precip14,avgprecip14,avgtemp14,maxtemp14,gdd14,precip30,avgprecip30,avgtemp30,maxtemp30,gdd30,precip60,avgprecip60,avgtemp60,maxtemp60,gdd60,precip90,avgprecip90,avgtemp90,maxtemp90,gdd90,precip120,avgprecip120,avgtemp120,maxtemp120,gdd120,precip150,avgprecip150,avgtemp150,maxtemp150,gdd150,precip180,avgprecip180,avgtemp180,maxtemp180,gdd180,precip365,avgprecip365,avgtemp365,maxtemp365,gdd365
2020,fall,Lewisville,Oakland,Lewisville_Oakland,9/28/2020,3.77,0.251333333,23.12666667,31.5,194.85,140.02,4.516774194,24.91290323,40.8,437.1,163.72,2.683934426,27.37377049,40.8,1059.75,248.87,2.734835165,28.27692308,40.8,1663.3,425.36,3.515371901,28.10826446,40.8,2191.15,571.48,3.784635762,27.09668874,40.8,2581.85,627.52,3.466961326,25.50110497,40.8,2828.95,1254.98,3.428907104,19.07786885,40.8,3789.35
2020,fall,Stillhouse,WMA5,Stillhouse_WMA5,9/18/2020,67.52,4.501333333,24.58,34.1,211.75,171.66,5.537419355,26.90645161,39.8,469.3,196.58,3.222622951,28.38852459,40,1121.85,234.56,2.577582418,28.67912088,40.5,1700.2,270.49,2.235454545,28.00495868,40.5,2179,367.79,2.435695364,26.85430464,40.5,2545.55,487.43,2.692983425,25.24143646,40.5,2780.65,822.23,2.246530055,19.64699454,40.5,4000.35
2020,fall,Stillhouse,50 Acres,Stillhouse_50 Acres,9/18/2020,67.52,4.501333333,24.58,34.1,211.75,171.66,5.537419355,26.90645161,39.8,469.3,196.58,3.222622951,28.38852459,40,1121.85,234.56,2.577582418,28.67912088,40.5,1700.2,270.49,2.235454545,28.00495868,40.5,2179,367.79,2.435695364,26.85430464,40.5,2545.55,487.43,2.692983425,25.24143646,40.5,2780.65,822.23,2.246530055,19.64699454,40.5,4000.35
2020,fall,Stillhouse,Dana Peak,Stillhouse_Dana Peak,9/18/2020,73.75,4.916666667,24.55333333,34.2,211.75,181.19,5.84483871,26.83225806,39.8,467.55,195.61,3.206721311,28.38032787,40,1121,238.87,2.624945055,28.68131868,40.5,1699.3,287.86,2.379008264,28.00661157,40.5,2178.1,370.26,2.45205298,26.86754967,40.5,2546.9,498.16,2.752265193,25.24917127,40.5,2781.05,826.06,2.256994536,19.63442623,40.5,3997.6
2020,fall,Waco,Area 48,Waco_Area 48,9/20/2020,14.66,0.977333333,24.9,34.2,215.1,183.45,5.917741935,27.03870968,41.4,474.7,188.66,3.092786885,28.51147541,41.4,1129.2,253.1,2.781318681,28.82307692,41.4,1712.75,341.82,2.824958678,28.19008264,41.4,2201.3,471.23,3.120728477,27.10596026,41.4,2583.65,583.33,3.22281768,25.50718232,41.4,2826.25,1106.36,3.02284153,19.53688525,41.4,3977.85
2020,fall,Waco,Area 52,Waco_Area 52,9/19/2020,26.91,1.794,25.16666667,34.2,219,183.45,5.917741935,27.22903226,41.4,477.95,188.66,3.092786885,28.65081967,41.4,1137.65,253.1,2.781318681,28.88681319,41.4,1718.5,341.82,2.824958678,28.24380165,41.4,2207.7,471.23,3.120728477,27.11854305,41.4,2585.5,583.33,3.22281768,25.4718232,41.4,2819.75,1106.36,3.02284153,19.5568306,41.4,3985.15
2020,fall,Waco,Area 111,Waco_Area 111,9/19/2020,26.91,1.794,25.16666667,34.2,219,183.45,5.917741935,27.22903226,41.4,477.95,188.66,3.092786885,28.65081967,41.4,1137.65,253.1,2.781318681,28.88681319,41.4,1718.5,341.82,2.824958678,28.24380165,41.4,2207.7,471.23,3.120728477,27.11854305,41.4,2585.5,583.33,3.22281768,25.4718232,41.4,2819.75,1106.36,3.02284153,19.5568306,41.4,3985.15
2020,fall,Waco,Area 12,Waco_Area 12,9/20/2020,14.66,0.977333333,24.9,34.2,215.1,183.45,5.917741935,27.03870968,41.4,474.7,188.66,3.092786885,28.51147541,41.4,1129.2,253.1,2.781318681,28.82307692,41.4,1712.75,341.82,2.824958678,28.19008264,41.4,2201.3,471.23,3.120728477,27.10596026,41.4,2583.65,583.33,3.22281768,25.50718232,41.4,2826.25,1106.36,3.02284153,19.53688525,41.4,3977.85
2020,fall,Wagley,House,Wagley_House,9/25/2020,1.49,0.099333333,21.38666667,29.8,170.75,218.94,7.062580645,24.34516129,41.6,410.6,261.62,4.288852459,26.79508197,42.4,1024.5,264.35,2.904945055,27.7967033,42.4,1619.2,355.49,2.937933884,27.2446281,42.4,2086.1,499.97,3.311059603,26.25496689,42.4,2461.1,529.89,2.927569061,24.44143646,42.4,2663.35,1153.53,3.151721311,17.98196721,42.4,3619.75
2020,fall,Wagley,Watertrap,Wagley_Watertrap,9/25/2020,1.49,0.099333333,21.38666667,29.8,170.75,218.94,7.062580645,24.34516129,41.6,410.6,261.62,4.288852459,26.79508197,42.4,1024.5,264.35,2.904945055,27.7967033,42.4,1619.2,355.49,2.937933884,27.2446281,42.4,2086.1,499.97,3.311059603,26.25496689,42.4,2461.1,529.89,2.927569061,24.44143646,42.4,2663.35,1153.53,3.151721311,17.98196721,42.4,3619.75
2020,fall,Wagley,Airstrip,Wagley_Airstrip,9/25/2020,1.49,0.099333333,21.38666667,29.8,170.75,218.94,7.062580645,24.34516129,41.6,410.6,261.62,4.288852459,26.79508197,42.4,1024.5,264.35,2.904945055,27.7967033,42.4,1619.2,355.49,2.937933884,27.2446281,42.4,2086.1,499.97,3.311059603,26.25496689,42.4,2461.1,529.89,2.927569061,24.44143646,42.4,2663.35,1153.53,3.151721311,17.98196721,42.4,3619.75
2020,fall,Wagley,Food,Wagley_Food,9/25/2020,1.49,0.099333333,21.38666667,29.8,170.75,218.94,7.062580645,24.34516129,41.6,410.6,261.62,4.288852459,26.79508197,42.4,1024.5,264.35,2.904945055,27.7967033,42.4,1619.2,355.49,2.937933884,27.2446281,42.4,2086.1,499.97,3.311059603,26.25496689,42.4,2461.1,529.89,2.927569061,24.44143646,42.4,2663.35,1153.53,3.151721311,17.98196721,42.4,3619.75
2020,fall,Whitney,Woods,Whitney_Woods,9/23/2020,39.5,2.633333333,23.37333333,32.6,195.8,249,8.032258065,26.05483871,40.9,452.55,258.65,4.240163934,27.77213115,40.9,1084.35,353.84,3.888351648,28.33406593,40.9,1668.8,470.26,3.886446281,27.73801653,40.9,2146.7,558.54,3.698940397,26.7807947,40.9,2535.1,602.07,3.326353591,25.21436464,40.9,2775.9,1141.66,3.119289617,19.19754098,40.9,3871.5
2020,fall,Whitney,Main,Whitney_Main,9/24/2020,39.07,2.604666667,22.99333333,32.6,190.6,249,8.032258065,25.83548387,40.9,448.55,258.65,4.240163934,27.63606557,40.9,1076,353.84,3.888351648,28.28571429,40.9,1664.35,433.31,3.58107438,27.74049587,40.9,2147,558.54,3.698940397,26.81059603,40.9,2539.3,602.07,3.326353591,25.20828729,40.9,2774.8,1141.66,3.119289617,19.17404372,40.9,3862.85
2020,fall,Whitney,50 Acres,Whitney_50 Acres,9/23/2020,39.5,2.633333333,23.37333333,32.6,195.8,249,8.032258065,26.05483871,40.9,452.55,258.65,4.240163934,27.77213115,40.9,1084.35,353.84,3.888351648,28.33406593,40.9,1668.8,470.26,3.886446281,27.73801653,40.9,2146.7,558.54,3.698940397,26.7807947,40.9,2535.1,602.07,3.326353591,25.21436464,40.9,2775.9,1141.66,3.119289617,19.19754098,40.9,3871.5
2020,fall,Whitney,Flood,Whitney_Flood,9/24/2020,40.98,2.732,23.03333333,32.8,191,265.35,8.559677419,25.85806452,41,448.55,282.25,4.62704918,27.64918033,41,1076.6,375.64,4.127912088,28.28901099,41,1664.55,460.94,3.809421488,27.74958678,41,2147.25,590.39,3.90986755,26.83046358,41,2541.3,632.14,3.492486188,25.22928177,41,2777.2,1178.22,3.219180328,19.1795082,41,3866.55
2021,fall,Clay,Middle,Clay_Middle,9/18/2021,2.66,0.177333333,26.15333333,36.6,214.65,50.75,1.637096774,27.41612903,36.6,477.15,155.9,2.555737705,27.9704918,38.1,1095.95,267.53,2.93989011,27.72527473,38.1,1611.35,401.21,3.315785124,26.94876033,38.1,2046.85,564.3,3.737086093,25.22384106,38.1,2303.3,619.48,3.422541436,23.61933702,38.1,2503.9,850.84,2.324699454,17.48005464,38.1,3461.25
2021,fall,Clay,Deer,Clay_Deer,9/18/2021,4.22,0.281333333,26.15333333,36.4,215.5,60.25,1.943548387,27.43548387,36.5,478.6,158.63,2.600491803,27.98360656,38,1096.75,284.45,3.125824176,27.72857143,38,1611.55,423.69,3.501570248,26.94380165,38,2046.05,595.68,3.944900662,25.21390728,38,2302.3,654.88,3.618121547,23.61546961,38,2503.05,895.15,2.445765027,17.50054645,38,3459.75
2021,fall,Clay,Gate,Clay_Gate,9/18/2021,2.66,0.177333333,26.15333333,36.6,214.65,50.75,1.637096774,27.41612903,36.6,477.15,155.9,2.555737705,27.9704918,38.1,1095.95,267.53,2.93989011,27.72527473,38.1,1611.35,401.21,3.315785124,26.94876033,38.1,2046.85,564.3,3.737086093,25.22384106,38.1,2303.3,619.48,3.422541436,23.61933702,38.1,2503.9,850.84,2.324699454,17.48005464,38.1,3461.25
2021,fall,Clay,Brushy,Clay_Brushy,9/18/2021,2.66,0.177333333,26.15333333,36.6,214.65,50.75,1.637096774,27.41612903,36.6,477.15,155.9,2.555737705,27.9704918,38.1,1095.95,267.53,2.93989011,27.72527473,38.1,1611.35,401.21,3.315785124,26.94876033,38.1,2046.85,564.3,3.737086093,25.22384106,38.1,2303.3,619.48,3.422541436,23.61933702,38.1,2503.9,850.84,2.324699454,17.48005464,38.1,3461.25
2021,fall,CrossTimbers,Highway,CrossTimbers_Highway,9/22/2021,0,0,25.47333333,37.8,205.9,0.07,0.002258065,27.02580645,37.8,464,65.12,1.067540984,27.54754098,37.8,1070.55,185.98,2.043736264,27.26373626,37.8,1571.35,287.71,2.377768595,26.47355372,37.8,1993.1,503.4,3.333774834,24.9615894,37.8,2265.6,556.98,3.077237569,23.16353591,37.8,2440.25,767.79,2.097786885,16.56147541,37.8,3252.65
2021,fall,CrossTimbers,Middle,CrossTimbers_Middle,9/22/2021,0,0,25.47333333,37.8,205.9,0.07,0.002258065,27.02580645,37.8,464,65.12,1.067540984,27.54754098,37.8,1070.55,185.98,2.043736264,27.26373626,37.8,1571.35,287.71,2.377768595,26.47355372,37.8,1993.1,503.4,3.333774834,24.9615894,37.8,2265.6,556.98,3.077237569,23.16353591,37.8,2440.25,767.79,2.097786885,16.56147541,37.8,3252.65
2021,fall,CrossTimbers,50 Acres,CrossTimbers_50 Acres,9/22/2021,0,0,25.47333333,37.8,205.9,0.07,0.002258065,27.02580645,37.8,464,65.12,1.067540984,27.54754098,37.8,1070.55,185.98,2.043736264,27.26373626,37.8,1571.35,287.71,2.377768595,26.47355372,37.8,1993.1,503.4,3.333774834,24.9615894,37.8,2265.6,556.98,3.077237569,23.16353591,37.8,2440.25,767.79,2.097786885,16.56147541,37.8,3252.65
2021,fall,CrossTimbers,East,CrossTimbers_East,9/22/2021,0,0,25.47333333,37.8,205.9,0.07,0.002258065,27.02580645,37.8,464,65.12,1.067540984,27.54754098,37.8,1070.55,185.98,2.043736264,27.26373626,37.8,1571.35,287.71,2.377768595,26.47355372,37.8,1993.1,503.4,3.333774834,24.9615894,37.8,2265.6,556.98,3.077237569,23.16353591,37.8,2440.25,767.79,2.097786885,16.56147541,37.8,3252.65
2021,fall,Crow,Hill,Crow_Hill,9/19/2021,1.11,0.074,25.40666667,35.8,210.45,4.96,0.16,26.87419355,35.8,468.95,137.77,2.25852459,27.33114754,37.5,1056.95,268.71,2.952857143,27.10989011,37.5,1556.4,478.31,3.952975207,26.43305785,37.5,1985.1,675.4,4.472847682,24.87483444,37.5,2244.7,773.18,4.271712707,23.24972376,37.5,2432.4,995.77,2.72068306,17.22595628,37.5,3363.45
2021,fall,Crow,Gas,Crow_Gas,9/19/2021,1.11,0.074,25.40666667,35.8,210.45,4.96,0.16,26.87419355,35.8,468.95,137.77,2.25852459,27.33114754,37.5,1056.95,268.71,2.952857143,27.10989011,37.5,1556.4,478.31,3.952975207,26.43305785,37.5,1985.1,675.4,4.472847682,24.87483444,37.5,2244.7,773.18,4.271712707,23.24972376,37.5,2432.4,995.77,2.72068306,17.22595628,37.5,3363.45
2021,fall,Crow,Cattle,Crow_Cattle,9/19/2021,0.81,0.054,25.72,35.9,213.6,5.73,0.18483871,27.14193548,35.9,473.9,140.14,2.297377049,27.55409836,37.8,1071.05,288.34,3.168571429,27.28791209,37.8,1572.4,516.84,4.271404959,26.60743802,37.8,2002.7,717.32,4.750463576,25.03576159,37.8,2262.5,814.35,4.499171271,23.39502762,37.8,2449.65,1037.03,2.833415301,17.33169399,37.8,3390.5
2021,fall,Crow,Cactus,Crow_Cactus,9/19/2021,0.81,0.054,25.72,35.9,213.6,5.73,0.18483871,27.14193548,35.9,473.9,140.14,2.297377049,27.55409836,37.8,1071.05,288.34,3.168571429,27.28791209,37.8,1572.4,516.84,4.271404959,26.60743802,37.8,2002.7,717.32,4.750463576,25.03576159,37.8,2262.5,814.35,4.499171271,23.39502762,37.8,2449.65,1037.03,2.833415301,17.33169399,37.8,3390.5
2021,fall,Hagerman,Bennett Hill,Hagerman_Bennett Hill,9/21/2021,1.62,0.108,25.41333333,36.6,211.15,1.62,0.052258065,26.91290323,36.6,471.3,211.44,3.466229508,27.5557377,36.9,1070.6,294.6,3.237362637,27.34725275,36.9,1577.15,478.14,3.951570248,26.58264463,36.9,2001.95,679.75,4.501655629,25.03708609,36.9,2266.2,740.77,4.092651934,23.30939227,36.9,2443.5,1037.75,2.835382514,16.88688525,36.9,3263.75
2021,fall,Hagerman,Upper,Hagerman_Upper,9/21/2021,1.69,0.112666667,25.1,36.4,207.75,1.69,0.054516129,26.66451613,36.4,465.8,226.63,3.715245902,27.38196721,36.8,1060.05,344.08,3.781098901,27.1989011,36.8,1564.25,536.1,4.430578512,26.44380165,36.8,1987.5,735.78,4.872715232,24.90596026,36.8,2249.5,789.72,4.363093923,23.17624309,36.8,2426,1084.72,2.963715847,16.76120219,36.8,3241.9
2021,fall,Hagerman,Crow Hill,Hagerman_Crow Hill,9/21/2021,2.23,0.148666667,25.34666667,36.3,212,2.23,0.071935484,26.85806452,36.3,472.75,258.14,4.231803279,27.52786885,36.9,1070,351.16,3.858901099,27.32857143,36.9,1577.4,541.13,4.47214876,26.56363636,36.9,2003.25,754.34,4.995629139,25.01059603,36.9,2266.3,821.09,4.53640884,23.28176796,36.9,2443.8,1126.04,3.076612022,16.88879781,36.9,3266
2021,fall,Hagerman,Meadow Pond,Hagerman_Meadow Pond,9/21/2021,1.62,0.108,25.41333333,36.6,211.15,1.62,0.052258065,26.91290323,36.6,471.3,211.44,3.466229508,27.5557377,36.9,1070.6,294.6,3.237362637,27.34725275,36.9,1577.15,478.14,3.951570248,26.58264463,36.9,2001.95,679.75,4.501655629,25.03708609,36.9,2266.2,740.77,4.092651934,23.30939227,36.9,2443.5,1037.75,2.835382514,16.88688525,36.9,3263.75
2021,fall,Stillhouse,WMA5,Stillhouse_WMA5,9/13/2021,0.38,0.025333333,27.91333333,37.8,232.35,2.05,0.066129032,28.26129032,37.8,493.65,36.28,0.594754098,28.16065574,37.8,1108.2,199.34,2.190549451,27.81208791,37.8,1621.35,379.55,3.13677686,26.8446281,37.8,2037.8,477.23,3.160463576,25.24039735,37.8,2307.75,495.96,2.740110497,23.87016575,37.8,2543.45,770.85,2.106147541,18.6568306,37.8,3719.1
2021,fall,Stillhouse,Dana Peak,Stillhouse_Dana Peak,9/13/2021,0.01,0.000666667,27.86666667,37.6,232.5,4.76,0.153548387,28.24193548,37.6,495.65,45.95,0.753278689,28.17213115,37.6,1108.1,177.22,1.947472527,27.83076923,37.6,1623.35,347.45,2.871487603,26.8677686,37.6,2041.55,470.38,3.115099338,25.23642384,37.6,2309.25,489.5,2.70441989,23.85469613,37.6,2544.25,746.81,2.040464481,18.60956284,37.6,3711.85
2021,fall,Waco,Area 48,Waco_Area 48,9/15/2021,0.59,0.039333333,27.64666667,37.1,233.8,128.17,4.134516129,28.25483871,37.1,502.5,172.45,2.82704918,28.66885246,37.1,1138.5,281.31,3.091318681,28.34395604,37.1,1672.55,457.83,3.783719008,27.40991736,37.1,2110.7,589.75,3.905629139,25.78344371,37.1,2397.8,639.05,3.530662983,24.23867403,37.1,2623.6,929.33,2.539153005,18.61612022,37.1,3753.25
2021,fall,Waco,Area 52,Waco_Area 52,9/15/2021,0.59,0.039333333,27.64666667,37.1,233.8,128.17,4.134516129,28.25483871,37.1,502.5,172.45,2.82704918,28.66885246,37.1,1138.5,281.31,3.091318681,28.34395604,37.1,1672.55,457.83,3.783719008,27.40991736,37.1,2110.7,589.75,3.905629139,25.78344371,37.1,2397.8,639.05,3.530662983,24.23867403,37.1,2623.6,929.33,2.539153005,18.61612022,37.1,3753.25
2021,fall,Waco,Area 111,Waco_Area 111,9/15/2021,0.59,0.039333333,27.64666667,37.1,233.8,128.17,4.134516129,28.25483871,37.1,502.5,172.45,2.82704918,28.66885246,37.1,1138.5,281.31,3.091318681,28.34395604,37.1,1672.55,457.83,3.783719008,27.40991736,37.1,2110.7,589.75,3.905629139,25.78344371,37.1,2397.8,639.05,3.530662983,24.23867403,37.1,2623.6,929.33,2.539153005,18.61612022,37.1,3753.25
2021,fall,Waco,Area 12,Waco_Area 12,9/15/2021,0.59,0.039333333,27.64666667,37.1,233.8,128.17,4.134516129,28.25483871,37.1,502.5,172.45,2.82704918,28.66885246,37.1,1138.5,281.31,3.091318681,28.34395604,37.1,1672.55,457.83,3.783719008,27.40991736,37.1,2110.7,589.75,3.905629139,25.78344371,37.1,2397.8,639.05,3.530662983,24.23867403,37.1,2623.6,929.33,2.539153005,18.61612022,37.1,3753.25
2021,fall,Wagley,House,Wagley_House,9/17/2021,7.14,0.476,25.84666667,36.1,213.85,106.12,3.423225806,27.06774194,36.3,474.15,182.21,2.98704918,27.80655738,37.8,1086.1,337.99,3.714175824,27.55934066,37.8,1596.95,463.59,3.831322314,26.72644628,37.8,2021.7,640.61,4.242450331,24.96490066,37.8,2269.35,699.99,3.867348066,23.39558011,37.8,2467.1,960,2.62295082,17.31147541,37.8,3397.45
2021,fall,Wagley,Watertrap,Wagley_Watertrap,9/17/2021,7.14,0.476,25.84666667,36.1,213.85,106.12,3.423225806,27.06774194,36.3,474.15,182.21,2.98704918,27.80655738,37.8,1086.1,337.99,3.714175824,27.55934066,37.8,1596.95,463.59,3.831322314,26.72644628,37.8,2021.7,640.61,4.242450331,24.96490066,37.8,2269.35,699.99,3.867348066,23.39558011,37.8,2467.1,960,2.62295082,17.31147541,37.8,3397.45
2021,fall,Wagley,Airstrip,Wagley_Airstrip,9/17/2021,7.14,0.476,25.84666667,36.1,213.85,106.12,3.423225806,27.06774194,36.3,474.15,182.21,2.98704918,27.80655738,37.8,1086.1,337.99,3.714175824,27.55934066,37.8,1596.95,463.59,3.831322314,26.72644628,37.8,2021.7,640.61,4.242450331,24.96490066,37.8,2269.35,699.99,3.867348066,23.39558011,37.8,2467.1,960,2.62295082,17.31147541,37.8,3397.45
2021,fall,Wagley,Food,Wagley_Food,9/17/2021,7.14,0.476,25.84666667,36.1,213.85,106.12,3.423225806,27.06774194,36.3,474.15,182.21,2.98704918,27.80655738,37.8,1086.1,337.99,3.714175824,27.55934066,37.8,1596.95,463.59,3.831322314,26.72644628,37.8,2021.7,640.61,4.242450331,24.96490066,37.8,2269.35,699.99,3.867348066,23.39558011,37.8,2467.1,960,2.62295082,17.31147541,37.8,3397.45
2021,fall,Whitney,Woods,Whitney_Woods,9/16/2021,0,0,26.72666667,36.1,225.45,10.3,0.332258065,27.59354839,36.3,489.35,50.89,0.834262295,27.98688525,36.5,1097.1,214.64,2.358681319,27.67032967,36.5,1611.15,369.04,3.049917355,26.80330579,36.5,2039.1,495.18,3.279337748,25.21655629,36.5,2317.65,559.85,3.093093923,23.70662983,36.5,2529.8,764.46,2.088688525,18.1636612,36.5,3611.55
2021,fall,Whitney,Main,Whitney_Main,9/16/2021,0,0,26.72666667,36.1,225.45,10.3,0.332258065,27.59354839,36.3,489.35,50.89,0.834262295,27.98688525,36.5,1097.1,214.64,2.358681319,27.67032967,36.5,1611.15,369.04,3.049917355,26.80330579,36.5,2039.1,495.18,3.279337748,25.21655629,36.5,2317.65,559.85,3.093093923,23.70662983,36.5,2529.8,764.46,2.088688525,18.1636612,36.5,3611.55
2021,fall,Whitney,50 Acres,Whitney_50 Acres,9/16/2021,0,0,26.72666667,36.1,225.45,10.3,0.332258065,27.59354839,36.3,489.35,50.89,0.834262295,27.98688525,36.5,1097.1,214.64,2.358681319,27.67032967,36.5,1611.15,369.04,3.049917355,26.80330579,36.5,2039.1,495.18,3.279337748,25.21655629,36.5,2317.65,559.85,3.093093923,23.70662983,36.5,2529.8,764.46,2.088688525,18.1636612,36.5,3611.55
2021,fall,Whitney,Flood,Whitney_Flood,9/16/2021,0,0,26.79333333,36.2,226.05,14.64,0.472258065,27.65483871,36.4,490.55,71.32,1.169180328,28.06229508,36.7,1102.05,226.02,2.483736264,27.75934066,36.7,1618.55,380.32,3.143140496,26.89173554,36.7,2048.4,522.68,3.461456954,25.30529801,36.7,2327.35,587.63,3.246574586,23.79060773,36.7,2540.75,799.6,2.184699454,18.22459016,36.7,3628.1
2022,spring,Stillhouse,WMA5,Stillhouse_WMA5,4/9/2022,6.58,0.438666667,18.49333333,34.9,135.7,32.59,1.051290323,15.25806452,34.9,221.6,35.68,0.584918033,12.73606557,34.9,369.35,105.89,1.163626374,10.91428571,34.9,444.3,121.85,1.007024793,11.65289256,34.9,643.85,134.49,0.890662252,12.30331126,34.9,838.7,281.44,1.554917127,13.36961326,34.9,1120.9,820.98,2.243114754,19.23060109,37.8,3896.7
2022,spring,Stillhouse,Dana Peak,Stillhouse_Dana Peak,4/9/2022,8.25,0.55,18.70666667,35.1,136.65,23.12,0.745806452,15.33870968,35.1,222.5,30.39,0.498196721,12.7147541,35.1,369.95,93.63,1.028901099,10.84945055,35.1,444.9,97.16,0.802975207,11.59338843,35.1,645.6,109.52,0.725298013,12.22450331,35.1,839.8,248.37,1.372209945,13.29392265,35.1,1121.8,790.68,2.160327869,19.18387978,37.6,3896.5
2022,spring,Waco,Area 52,Waco_Area 52,4/10/2022,15.87,1.058,18.50666667,35.5,134.25,26.76,0.863225806,15.34193548,35.5,225.5,34.08,0.558688525,12.58360656,35.5,371.75,84.39,0.927362637,10.63516484,35.5,449.6,88.42,0.730743802,11.31404959,35.5,641,101.29,0.670794702,11.97880795,35.5,838.9,199.21,1.100607735,13.05138122,35.5,1115.55,833.48,2.27726776,19.24453552,37.6,3962.9
2022,spring,Waco,Area 111,Waco_Area 111,4/10/2022,15.87,1.058,18.50666667,35.5,134.25,26.76,0.863225806,15.34193548,35.5,225.5,34.08,0.558688525,12.58360656,35.5,371.75,84.39,0.927362637,10.63516484,35.5,449.6,88.42,0.730743802,11.31404959,35.5,641,101.29,0.670794702,11.97880795,35.5,838.9,199.21,1.100607735,13.05138122,35.5,1115.55,833.48,2.27726776,19.24453552,37.6,3962.9
2022,spring,Waco,Area 12,Waco_Area 12,4/10/2022,15.87,1.058,18.50666667,35.5,134.25,26.76,0.863225806,15.34193548,35.5,225.5,34.08,0.558688525,12.58360656,35.5,371.75,84.39,0.927362637,10.63516484,35.5,449.6,88.42,0.730743802,11.31404959,35.5,641,101.29,0.670794702,11.97880795,35.5,838.9,199.21,1.100607735,13.05138122,35.5,1115.55,833.48,2.27726776,19.24453552,37.6,3962.9
2022,spring,Waco,Area 48,Waco_Area 48,4/10/2022,15.87,1.058,18.50666667,35.5,134.25,26.76,0.863225806,15.34193548,35.5,225.5,34.08,0.558688525,12.58360656,35.5,371.75,84.39,0.927362637,10.63516484,35.5,449.6,88.42,0.730743802,11.31404959,35.5,641,101.29,0.670794702,11.97880795,35.5,838.9,199.21,1.100607735,13.05138122,35.5,1115.55,833.48,2.27726776,19.24453552,37.6,3962.9
2022,spring,Whitney,50 Acres,Whitney_50 Acres,4/15/2022,16.25,1.083333333,18.7,35.4,138.85,57.87,1.866774194,17.06129032,35.4,255.15,66.53,1.090655738,13.19508197,35.4,390.8,100.36,1.102857143,11.07802198,35.4,476.95,102.82,0.849752066,11.35950413,35.4,648.2,112.54,0.745298013,11.86423841,35.4,831.2,150.22,0.829944751,12.6878453,35.4,1071.7,797.77,2.179699454,18.79453552,37.5,3826.55
2022,spring,Whitney,Flood,Whitney_Flood,4/15/2022,18.22,1.214666667,18.77333333,35.5,139.6,62.73,2.023548387,17.11935484,35.5,256.7,70.67,1.15852459,13.23442623,35.5,393.4,105.99,1.164725275,11.11208791,35.5,479.65,108.8,0.899173554,11.40578512,35.5,652.05,118.06,0.781854305,11.91192053,35.5,836.45,156.19,0.862928177,12.73149171,35.5,1077.9,822.57,2.247459016,18.85928962,37.4,3844.75
2022,spring,Whitney,Woods,Whitney_Woods,4/16/2022,16.25,1.083333333,19.18666667,35.4,144.2,57.87,1.866774194,17.30322581,35.4,260.55,66.53,1.090655738,13.42622951,35.4,397.95,100.36,1.102857143,11.16153846,35.4,481.05,102.82,0.849752066,11.3446281,35.4,646.45,112.54,0.745298013,11.89205298,35.4,834.4,150.22,0.829944751,12.72486188,35.4,1076.75,797.77,2.179699454,18.80027322,37.5,3828.6
2022,spring,Whitney,Main,Whitney_Main,4/16/2022,16.25,1.083333333,19.18666667,35.4,144.2,57.87,1.866774194,17.30322581,35.4,260.55,66.53,1.090655738,13.42622951,35.4,397.95,100.36,1.102857143,11.16153846,35.4,481.05,102.82,0.849752066,11.3446281,35.4,646.45,112.54,0.745298013,11.89205298,35.4,834.4,150.22,0.829944751,12.72486188,35.4,1076.75,797.77,2.179699454,18.80027322,37.5,3828.6
2022,spring,Wagley,House,Wagley_House,4/17/2022,17.52,1.168,19.16666667,34.5,143.6,44.14,1.423870968,17.12580645,35.3,256.4,87.22,1.429836066,12.9852459,35.3,395.15,102.9,1.130769231,10.62527473,35.3,483.6,104.87,0.866694215,10.29338843,35.3,616.35,131.02,0.867682119,10.66688742,35.3,781.95,165.26,0.913038674,11.53535912,35.3,1003.55,941.81,2.573251366,17.96502732,38,3665.65
2022,spring,Wagley,Food,Wagley_Food,4/17/2022,17.52,1.168,19.16666667,34.5,143.6,44.14,1.423870968,17.12580645,35.3,256.4,87.22,1.429836066,12.9852459,35.3,395.15,102.9,1.130769231,10.62527473,35.3,483.6,104.87,0.866694215,10.29338843,35.3,616.35,131.02,0.867682119,10.66688742,35.3,781.95,165.26,0.913038674,11.53535912,35.3,1003.55,941.81,2.573251366,17.96502732,38,3665.65
2022,spring,Wagley,Watertrap,Wagley_Watertrap,4/17/2022,17.52,1.168,19.16666667,34.5,143.6,44.14,1.423870968,17.12580645,35.3,256.4,87.22,1.429836066,12.9852459,35.3,395.15,102.9,1.130769231,10.62527473,35.3,483.6,104.87,0.866694215,10.29338843,35.3,616.35,131.02,0.867682119,10.66688742,35.3,781.95,165.26,0.913038674,11.53535912,35.3,1003.55,941.81,2.573251366,17.96502732,38,3665.65
2022,spring,Wagley,Airstrip,Wagley_Airstrip,4/17/2022,17.52,1.168,19.16666667,34.5,143.6,44.14,1.423870968,17.12580645,35.3,256.4,87.22,1.429836066,12.9852459,35.3,395.15,102.9,1.130769231,10.62527473,35.3,483.6,104.87,0.866694215,10.29338843,35.3,616.35,131.02,0.867682119,10.66688742,35.3,781.95,165.26,0.913038674,11.53535912,35.3,1003.55,941.81,2.573251366,17.96502732,38,3665.65
